user_id;longitude;latitude;elevation;tracked_at;accuracy
1;8.3834829;47.4231189;463.0;1970-01-18T23:07:21Z;0
1;8.383407;47.4232122;465.0;1970-01-18T23:07:21Z;0
1;8.383309200000001;47.423275200000006;465.0;1970-01-18T23:07:21Z;0
1;8.3831461;47.42330220000001;464.0;1970-01-18T23:07:21Z;0
1;8.3830083;47.4234062;464.0;1970-01-18T23:07:21Z;0
1;8.382852999999999;47.4234901;463.0;1970-01-18T23:07:21Z;0
1;8.3827676;47.4234903;462.0;1970-01-18T23:07:21Z;0
1;8.382641099999999;47.423519299999995;461.0;1970-01-18T23:07:21Z;0
1;8.3825364;47.423538799999996;460.0;1970-01-18T23:07:21Z;0
1;8.3824577;47.4235098;460.0;1970-01-18T23:07:21Z;0
1;8.3822928;47.4235141;460.0;1970-01-18T23:07:21Z;0
1;8.382197900000001;47.4236024;461.0;1970-01-18T23:07:21Z;0
1;8.382138099999999;47.423665899999996;462.0;1970-01-18T23:07:21Z;0
1;8.3820078;47.423789299999996;461.0;1970-01-18T23:07:21Z;0
1;8.3818573;47.4238164;461.0;1970-01-18T23:07:21Z;0
1;8.3817115;47.4237849;459.0;1970-01-18T23:07:21Z;0
1;8.3815339;47.4238071;460.0;1970-01-18T23:07:21Z;0
1;8.3814263;47.423964399999996;463.0;1970-01-18T23:07:21Z;0
1;8.381290400000001;47.4239686;463.0;1970-01-18T23:07:21Z;0
1;8.3811943;47.4240285;463.0;1970-01-18T23:07:21Z;0
1;8.3810932;47.4240759;463.0;1970-01-18T23:07:21Z;0
1;8.3809682;47.42412120000001;463.0;1970-01-18T23:07:21Z;0
1;8.3808617;47.424161100000006;463.0;1970-01-18T23:07:21Z;0
1;8.3807229;47.424197799999995;463.0;1970-01-18T23:07:21Z;0
1;8.3806162;47.424273;463.0;1970-01-18T23:07:21Z;0
1;8.3805235;47.4243665;463.0;1970-01-18T23:07:21Z;0
1;8.3804366;47.424389500000004;463.0;1970-01-18T23:07:21Z;0
1;8.3802973;47.424443200000006;463.0;1970-01-18T23:07:21Z;0
1;8.3801883;47.4245259;463.0;1970-01-18T23:07:21Z;0
1;8.3801393;47.4245495;463.0;1970-01-18T23:07:21Z;0
1;8.380065;47.4245876;463.0;1970-01-18T23:07:21Z;0
1;8.3799832;47.4246529;463.0;1970-01-18T23:07:21Z;0
1;8.3798916;47.4247189;463.0;1970-01-18T23:07:21Z;0
1;8.3797531;47.4247554;462.0;1970-01-18T23:07:21Z;0
1;8.3796159;47.424794299999995;462.0;1970-01-18T23:07:21Z;0
1;8.379458999999999;47.424864899999996;462.0;1970-01-18T23:07:21Z;0
1;8.3792978;47.424918700000006;463.0;1970-01-18T23:07:21Z;0
1;8.3791663;47.4249266;463.0;1970-01-18T23:07:21Z;0
1;8.378781;47.424911200000004;463.0;1970-01-18T23:07:21Z;0
1;8.378604600000001;47.4248981;463.0;1970-01-18T23:07:21Z;0
1;8.3785561;47.4249467;463.0;1970-01-18T23:07:21Z;0
1;8.3784853;47.4249819;463.0;1970-01-18T23:07:21Z;0
1;8.3784061;47.425016799999995;463.0;1970-01-18T23:07:21Z;0
1;8.3783267;47.4250518;463.0;1970-01-18T23:07:21Z;0
1;8.377910499999999;47.42515170000001;463.0;1970-01-18T23:07:21Z;0
1;8.377816099999999;47.425237599999996;462.0;1970-01-18T23:07:21Z;0
1;8.3777022;47.4253277;463.0;1970-01-18T23:07:21Z;0
1;8.3775327;47.4251815;462.0;1970-01-18T23:07:21Z;0
1;8.3774311;47.425304100000005;463.0;1970-01-18T23:07:21Z;0
1;8.3772417;47.425269;460.0;1970-01-18T23:07:21Z;0
1;8.3772022;47.425321999999994;460.0;1970-01-18T23:07:21Z;0
1;8.3770673;47.425468;460.0;1970-01-18T23:07:21Z;0
1;8.376936099999998;47.425565899999995;460.0;1970-01-18T23:07:21Z;0
1;8.376846;47.4256235;459.0;1970-01-18T23:07:21Z;0
